2021-11-27 23:41:25,750 DEBUG    client.py Сформировано presence сообщение для пользователя Guest
2021-11-27 23:41:25,751 DEBUG    client.py Разбор сообщения от сервера: {'response': 200}
2021-11-27 23:41:25,752 INFO     client.py Принят ответ от сервера 200 : OK
2021-11-27 23:41:25,991 INFO     client.py Запущен клиент с парамертами: адрес сервера: 127.0.0.1 , порт: 8888
2021-11-27 23:41:25,996 DEBUG    client.py Сформировано presence сообщение для пользователя Guest
2021-11-27 23:41:25,997 DEBUG    client.py Разбор сообщения от сервера: {'response': 200}
2021-11-27 23:41:25,998 INFO     client.py Принят ответ от сервера 200 : OK
2021-11-27 23:41:26,287 INFO     client.py Запущен клиент с парамертами: адрес сервера: 127.0.0.1 , порт: 8888
2021-11-27 23:41:26,289 DEBUG    client.py Сформировано presence сообщение для пользователя Guest
2021-11-27 23:41:26,290 DEBUG    client.py Разбор сообщения от сервера: {'response': 200}
2021-11-27 23:41:26,290 INFO     client.py Принят ответ от сервера 200 : OK
2021-11-27 23:41:27,381 INFO     client.py Запущен клиент с парамертами: адрес сервера: 127.0.0.1 , порт: 8888
2021-11-27 23:41:27,382 DEBUG    client.py Сформировано presence сообщение для пользователя Guest
2021-11-27 23:41:27,383 DEBUG    client.py Разбор сообщения от сервера: {'response': 200}
2021-11-27 23:41:27,383 INFO     client.py Принят ответ от сервера 200 : OK
2021-11-27 23:41:27,688 INFO     client.py Запущен клиент с парамертами: адрес сервера: 127.0.0.1 , порт: 8888
2021-11-27 23:41:27,689 DEBUG    client.py Сформировано presence сообщение для пользователя Guest
